id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1434342940718080001	1433928718490247171	2021-09-04 21:29:40 Hora est. Pacífico, Sudamérica	2021-09-04	21:29:40	-0500	179754079	acama10	Albeiro Cardona A.		@sergio_fajardo Claro, cuando gane Petro esto será otra cosa, de resto serán los mismos con las mismas haciendo lo mismo, robar hp, robar y atrasar más este potrero de País, por eso, Petro presidente hp!!!!!	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/acama10/status/1434342940718080001	False		0			6.217,-75.567,50km					[{'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434342433832194048	1434198556554956808	2021-09-04 21:27:39 Hora est. Pacífico, Sudamérica	2021-09-04	21:27:39	-0500	3436099270	carlosm58545945	Cama		@milous3646 @Herluquin2 @sergio_fajardo Pobre petardo	es	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/CarlosM58545945/status/1434342433832194048	False		0			6.217,-75.567,50km					[{'screen_name': 'milous3646', 'name': 'MILOUS', 'id': '126358723'}, {'screen_name': 'Herluquin2', 'name': 'Hernando Lugo Quintero', 'id': '1219870943604019200'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434333743376908289	1434242973248667651	2021-09-04 20:53:07 Hora est. Pacífico, Sudamérica	2021-09-04	20:53:07	-0500	3386247501	pacholeon3	Pacholeon3		"@UnaBansheeMas @daniel71371 @FicoGutierrez Por lo menos le resta votos a fajardo.  !""!!"	es	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/pacholeon3/status/1434333743376908289	False		0			6.217,-75.567,50km					[{'screen_name': 'UnaBansheeMas', 'name': 'Yesenia Bedoya (Sadyavatti Banshee)', 'id': '1342216703992881154'}, {'screen_name': 'daniel71371', 'name': 'Daniel Esteban', 'id': '960632953'}, {'screen_name': 'FicoGutierrez', 'name': 'Federico Gutiérrez', 'id': '43395943'}]				
1434333381467295744	1434333381467295744	2021-09-04 20:51:41 Hora est. Pacífico, Sudamérica	2021-09-04	20:51:41	-0500	761345705793482753	machinfajardo	Hugo Machín Fajardo		Repudio internacional a Nayib Bukele. Hubo un tiempo en que las democracias derrotaron a las dictaduras. Hoy se vive lo contrario. @CADAL @ErikaGuevaraR @totonia68 @mbachelet   https://t.co/8Wn3UR3PIZ	es	[{'screen_name': 'cadal', 'name': 'cadal', 'id': '135235753'}, {'screen_name': 'erikaguevarar', 'name': 'erika guevara-rosas', 'id': '1167948968'}, {'screen_name': 'totonia68', 'name': 'antonia urrejola', 'id': '717260798'}, {'screen_name': 'mbachelet', 'name': 'michelle bachelet', 'id': '4119914644'}]	['https://www.infobae.com/america/america-latina/2021/09/04/el-salvador-repudio-internacional-por-la-decision-de-la-corte-suprema-de-habilitar-la-reeleccion-de-nayib-bukele/?outputType=amp-type']	[]	0	0	1	[]	[]	https://twitter.com/MachinFajardo/status/1434333381467295744	False		0			6.217,-75.567,50km					[]				
1434297413330771973	1433928718490247171	2021-09-04 18:28:45 Hora est. Pacífico, Sudamérica	2021-09-04	18:28:45	-0500	3065153237	byronberrio	Byron Berrio		@manferoz @sergio_fajardo Usted a vivido en medellin o antioquia?	es	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/ByronBerrio/status/1434297413330771973	False		0			6.217,-75.567,50km					[{'screen_name': 'manferoz', 'name': 'ManuelFernandoMuñoz', 'id': '69289262'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434296577523425285	1434198556554956808	2021-09-04 18:25:26 Hora est. Pacífico, Sudamérica	2021-09-04	18:25:26	-0500	4797583155	alvaroguti55	Alvaro Gutiérrez		"@milous3646 @sergio_fajardo @agaviriau vino a Antioquia y descubrió que se bajó en un ""peladero"".  Cero votos aquí para el títere de @JuanManSantos, @CesarGaviriaT, ""la socialbacanería bogotana"" y los nostálgicos de mermelada!!"	es	[{'screen_name': 'juanmansantos', 'name': 'juan manuel santos', 'id': '64839766'}, {'screen_name': 'cesargaviriat', 'name': 'cesar g. trujillo', 'id': '3229103691'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/alvaroguti55/status/1434296577523425285	False		0			6.217,-75.567,50km					[{'screen_name': 'milous3646', 'name': 'MILOUS', 'id': '126358723'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434271237069578241	1434271237069578241	2021-09-04 16:44:45 Hora est. Pacífico, Sudamérica	2021-09-04	16:44:45	-0500	56581446	crisangoz	crisangoz		"Cada vez veo más cerca el momento en que @sergio_fajardo diga: ""por el bien de país no aspiraré y uniré fuerzas con @agaviriau"" y lo hara no por convicción, sino por su aceptación cada día va a la baja y los están dejando solo."	es	[{'screen_name': 'sergio_fajardo', 'name': 'sergio fajardo', 'id': '25185308'}, {'screen_name': 'agaviriau', 'name': 'alejandro gaviria', 'id': '175806207'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/crisangoz/status/1434271237069578241	False		0			6.217,-75.567,50km					[]				
1434267824365703171	1434163193732026375	2021-09-04 16:31:11 Hora est. Pacífico, Sudamérica	2021-09-04	16:31:11	-0500	300280085	fabianarrubla	fabian londoño		@Jorgomezpinilla @agaviriau @sergio_fajardo @petrogustavo Si @petrogustavo  y @agaviriau están en 2da vuelta. Todos van con gaviria. Se verán conservadores, fajardismo, la u,cambio radical etc.En Medellín ya personas del cd dicen que ese es el canditado. No se sorprenda.	es	[{'screen_name': 'petrogustavo', 'name': 'gustavo petro', 'id': '49849732'}, {'screen_name': 'agaviriau', 'name': 'alejandro gaviria', 'id': '175806207'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/fabianarrubla/status/1434267824365703171	False		0			6.217,-75.567,50km					[{'screen_name': 'Jorgomezpinilla', 'name': 'Jorge Gómez Pinilla', 'id': '229647035'}, {'screen_name': 'agaviriau', 'name': 'Alejandro Gaviria', 'id': '175806207'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}, {'screen_name': 'petrogustavo', 'name': 'Gustavo Petro', 'id': '49849732'}]				
1434265751368740873	1433928718490247171	2021-09-04 16:22:57 Hora est. Pacífico, Sudamérica	2021-09-04	16:22:57	-0500	1735966386	jvalenver17	El paisa rebelde		@sergio_fajardo Colombia va a cambiar pero a peor si elijen a uno como usted o su colega Alejandro Gaviria. No se ilusione mucho, ya estamos preparados para darles la muerte política como se lo merecen.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Jvalenver17/status/1434265751368740873	False		0			6.217,-75.567,50km					[{'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434263131468017665	1434255066828058627	2021-09-04 16:12:32 Hora est. Pacífico, Sudamérica	2021-09-04	16:12:32	-0500	248845457	robotpaisa	El robot paisa		@mamuga1951 @QuinteroCalle Estaba, el man lo resucitó, sin la mano cochina y contaminante del uribismo, pa que vea, sin ustedes robando, se ve el progreso, pero EPM si estaba en déficit cuando se subió Quintero, Fico y Fajardo saben que pasó ahi.	es	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/robotpaisa/status/1434263131468017665	False		0			6.217,-75.567,50km					[{'screen_name': 'mamuga1951', 'name': 'mamuga', 'id': '753599720417886208'}, {'screen_name': 'QuinteroCalle', 'name': 'Daniel Quintero Calle', 'id': '36276135'}]				
